Date,EXIDEIND,BHARATFORG,HEROMOTOCO,EICHERMOT,ASHOKLEY,BAJAJ-AUTO,BOSCHLTD,BALKRISIND,KOTAKBANK,AUBANK,IDFCFIRSTB,INDUSINDBK,BANDHANBNK,AXISBANK,HDFCBANK,ICICIBANK,ITC,EMAMILTD,MARICO,COLPAL,DABUR,HINDUNILVR,BRITANNIA,GODREJCP,TCS,WIPRO,COFORGE,HCLTECH,INFY,MPHASIS,LTTS,TECHM,ADANIENT,HINDCOPPER,HINDALCO,APLAPOLLO,JINDALSTEL,JSWSTEEL,HINDZINC,COALINDIA,DRREDDY,ALKEM,APLLTD,BIOCON,CIPLA,AUROPHARMA,DIVISLAB,ABBOTINDIA
2019-01-24,-0.0333153580189344,-0.0296118869193732,-0.002058590649033,0.0013157270514917,-0.0500247603157418,-0.0084306864873734,0.0034123267205204,-0.0198028344361345,-0.0068783224305785,-0.0016138191740836,-0.0042373107422972,-0.0031488146843262,-0.0007245075410179,0.0030938499943476,-0.0014971286299594,-0.0071018406829158,0.0057532505403141,0.0021512476247444,-0.0069287105247242,0.011144689457052,-0.0005807397931816,-0.0043665069369464,0.0040495213628278,0.0010122692009494,0.0137406081912762,0.0005687797020194,0.0199954352442413,0.0021155185638782,0.0059602397843633,0.025617048874069,0.0065954859293106,0.009734636021754,-0.0031518605448718,-0.0157650207244562,-0.0019489430913685,-0.0039465230218311,0.0152947948875707,0.0097422139475588,-0.0056054562008968,-0.0075655613426418,0.0081654384643508,0.0117492829975097,-0.0011886654613487,-0.0008205843548352,-0.0170302153979444,0.0072522358088321,-0.0067078236568815,0.0051877283564159
2019-01-25,-0.0131651845457311,0.007954806791211,-0.0439787611527669,-0.0032689047280552,-0.0262859594675126,-0.0095870575813267,-0.0333961323077819,-0.0217691633660463,-0.0012628100493707,0.0021231192721876,-0.0096000086233525,-0.0036300095892911,0.0251697605716516,0.0091495694761504,-0.0029776270069674,-0.0210534739581139,0.0010751673021078,0.0003582550656747,-0.0108894113009778,-0.0257467521824681,-0.0009297214658804,-0.0015359641192639,-0.0031759313634155,-0.0131137789594087,0.010072549914178,0.0048213043915344,-0.0046234319220129,0.0239590612973652,-0.0022568057998292,-0.0003800766811147,-0.0019354059828828,0.0017846131775559,-0.0371603267992146,-0.0203324559140584,-0.002930360923128,-0.0122487169210667,-0.0304630279633529,-0.0322435994846655,-0.029706252786597,-0.0130399117326196,0.0014791363072919,-0.0058043636504766,0.0019522282527843,-0.0080910058846401,0.0137851741546932,-0.0033651076709041,0.001405359586801,-0.0045355004338542
2019-01-28,-0.0432872774076101,-0.0189438669291153,-0.0271617382530268,-0.0031246022811121,0.0048308659966926,-0.0234220777676071,-0.0143441232703877,-0.0164134899973944,-0.0045121297287185,0.0048235419210563,-0.0194811682809089,-0.0281382261039554,-0.0160306504828172,-0.0202864454221686,-0.00566961833956,-0.0389632600009825,-0.0160668246969452,-0.032260982682869,-0.0129245483385117,-0.0189631061383762,-0.0060649141261256,-0.0078861385757763,-0.0009984145973028,-0.0273471988902746,0.017648347201193,0.0047982926192805,-0.0028619584489832,0.0086278922560414,-0.0032913720164387,0.0215386053543915,0.0183681233798343,0.0083324540502136,-0.0069408683448483,-0.0163491694985113,-0.0220061155357015,-0.0245419722904413,-0.0382021750194058,-0.025443774795413,0.0027918233578147,0.0190525850454596,-0.0179912570215042,-0.0066637251202644,0.0041459115748412,-0.0238261445829225,-0.0310086886793342,-0.0396354151467418,-0.0147537427552286,-0.0158464194326116
2019-01-29,-0.0139350467119188,0.0323029149034176,0.0132649380942565,-0.0571446301618631,-0.0084692274887299,0.0008180327596727,-0.004965465439112,-0.0052851903561731,-0.0072057334303295,0.0026980369978153,0.0097880228800037,0.012493450301141,-0.01958245212197,0.0067575085814027,-0.0128206852533994,0.0095597593629568,0.0133769786128914,-0.0055619327810685,0.0009580840601554,-0.0002768929230132,-0.0099937816711631,0.0078291635354183,-0.0073315374549783,-0.0106591484676492,0.014094536318153,0.0175430342907901,0.0109392933087692,0.0108330597732836,-6.864890546811644e-05,0.033288539747907,-0.0107081381800619,-0.0049773235413152,0.0317487408062743,-0.0022002193771041,-0.0022525011429182,0.0041859801850794,-0.0190846346441083,0.0118806034852683,0.033290621867122,-0.0118369501820795,0.0157622592017966,0.008936403667093,0.0100817580151056,-0.0013103704859772,0.0258739104081901,0.0096148964544597,0.0210534055619267,-0.0035101603274593
2019-01-30,0.0238674930303674,-0.0223653353835601,-0.0085046039682145,0.002217159205038,-0.0165395195579351,-0.0268203037471347,0.0154073085574893,0.0001229596140777,-0.0236104733868155,-0.011942795682841,-0.0318883698806695,0.0097008340621362,-0.0089510962896894,0.0446919801787894,-0.0111919876789126,0.0534677336855011,-0.010650958102077,0.0301555652435867,0.0010939224227419,0.007214225723792,0.018729551374841,-0.0133808479919881,0.0090003067944922,-0.0799207191085511,-0.0006809556165793,0.0106552585562049,-0.0147421381191236,0.0298499470027034,-0.0027514948618426,0.0387145417364718,-0.0425660480726203,-0.0233745096879187,-0.0064125454182794,0.0120417784669809,0.0308399715792799,0.0195910067014078,0.0015402175167385,-0.0075947107519134,0.0078658772361027,0.0118369501820795,-0.0003937699043634,-0.0129933394616957,0.001837109429399,-0.0032451845528385,0.0014838438766526,0.0199849011411843,-0.0010971871683216,-0.0007147831287926
2019-01-31,0.019132925276824,0.0365629821660776,0.0011294214771548,0.0045668636867757,0.0043143646993174,0.0217054104808442,0.021316704946816,-0.0011712883818037,0.0270804823031307,-0.0043550798269433,0.0100056589965124,0.0197547800970829,-0.0049388834120902,0.0449268294297489,0.0219954599184557,-0.0039706042792717,0.0113689073095329,-0.0117345934265003,0.0023201489081719,0.0056404693160511,0.028579745377614,0.0171025849400912,-0.0034652923301782,0.0225273368141437,0.0163686129557108,0.0162473231081271,0.018985285567727,-0.0130465371972245,0.0320610484617359,-0.0084912146503486,-0.0217457708132033,0.0239210678639061,-0.0198526058477154,0.008667436893022,0.0130342514890705,-0.0004501204367419,0.0388654659772559,0.0209758799349596,-0.0055573343518308,-0.0024452364660968,0.020571663108079,0.0073013093137955,-0.0093886904701932,0.0033993955249533,0.0224816496678414,0.0121321364026022,0.0020271519425469,0.0034569587874046
2019-02-01,0.0006608681367444,0.0049573729500168,0.0713426319882939,0.0340175018780513,0.0272991359270075,0.0186924071361774,0.0243384449698376,0.0126267819509427,-3.990093447249437e-05,-0.0080770170535382,-0.0088889813263359,0.0063561877379392,0.0022255436103939,-0.0075699002342902,0.0050356073707944,-0.0272581995717851,0.0078642265069557,0.008723014775354,0.026104990844538,0.0103748861491062,0.0183143680226425,0.0202391042859171,0.0165308054585422,0.0019015337651194,0.007838832576426,0.0063448212583823,0.0066154689663043,0.0377294392038271,0.0099560308649749,0.0070561722250841,0.0090114629664816,0.0198857319674265,0.0417694661486555,-0.0086674368930219,0.0138130757314844,0.0208122880761352,-0.0407911683626538,0.0012739261785188,-0.0213640647505237,-0.0064753944519466,0.0255637011931361,0.0027839979467686,-0.003037047709407,0.0273114053913424,0.0077985889060133,0.0126138070574358,0.0172124997644224,0.0035624504287423
2019-02-04,-0.0121858118906893,-0.0158686117271487,-0.0097004205709922,0.0233678396806468,-0.0150739810683899,0.0151568744623986,-0.0139742161398157,-0.017201552335163,0.0130545739644274,-0.010145105962695,-0.0340555050024456,-0.0069540275876074,-0.0025968851140533,0.0045209402686222,0.0068884733164291,-0.0002819946776088,-0.0134423325499102,-0.0154378877580781,-0.0233816800864868,-0.0030972171067785,-0.0097854242698555,0.0018322561373821,0.0046033027369491,-0.0154569688270351,0.0099506931034485,-0.0008078229173079,-0.0073023740179702,0.0009095369131984,-0.00152018208222,0.006711901502356,-0.0256128060189728,0.0034095155164473,-0.1498477093653118,-0.0208912116746657,-0.0346521788183063,-0.0013241340373952,0.0088277102803766,-0.0052877175575424,0.0,-0.0049405100441862,-0.0202849886055482,0.0062814605014286,-0.0078024350325475,-0.0209305821148542,-0.0227954022719966,-0.0433555411666385,0.0490900608857301,-0.0130495006046382
2019-02-05,-0.0186753524970768,0.0,0.0264092168010154,0.0173048338671174,-0.0018243222525077,0.0254630139140855,0.0004356141555381,-0.0132865935967065,0.0054481750110756,0.0238545872214801,-0.0081159511948978,0.0243576882622422,0.0313267288403296,0.0124139360580607,0.0043376006466439,-0.0053732434021365,-0.0107029872247585,-0.0068838877706421,-0.0116241828457452,0.0012788335666374,0.0035692819527683,0.0104028975921485,-0.0307654312130353,-0.0191721380130167,-0.002784311330581,-0.0075706558879561,0.0096868243641729,0.0047358518059576,-0.0013901815967593,0.0011797047375284,0.0230778405628506,0.0024667112174918,0.009298635348313,-0.015678066799519,0.0026898281153478,0.002514158322828,-0.013464439002372,0.0001826731004128,0.0003925535359706,-0.0259991728314225,0.0310462726018507,-0.0003682026414845,-0.0077781484928588,-0.0048395422565244,-0.0031447309398593,-0.0271338761402952,0.0041542447963746,0.0129384097364962
2019-02-06,-0.0052373967802272,-0.0114462549160358,0.0088935037541271,0.0300428180502937,0.0048572635379098,0.0217130561803802,0.0100172064778792,-0.0125748279089032,0.000273483794534,0.0245453755560688,-0.0319365356062617,-0.0102354072265802,0.055436823553387,-0.0051537159618513,0.004059852020598,0.0186815559910105,0.0128659736397959,-0.0048222110637201,0.0039809199414355,0.0029390065982124,0.0103020981134296,0.004655754436808,0.0045207346205896,0.0298635848374758,0.0146874420675447,0.010126372317864,-0.0198155115141383,0.0070851614469883,0.0111322499402448,0.0084145174156776,-0.0069181953598685,0.0772936535095716,-0.0109246826655515,0.0011280756117684,0.0319623507029585,-0.0375234481532692,0.0457979768171674,0.0208021209378237,0.008207788956478,0.0162716827325739,-0.01131670975399,-0.0053838828568076,-0.0052479818490809,-0.0229787434376788,0.0516920590161031,0.0217525771885835,0.0226962901669432,0.0026760029506884
2019-02-07,-0.0034305475759635,0.0219517191702592,0.0202788298107129,0.0372037682140199,0.061087758594841,0.0296799560437611,-0.0012215002502926,0.0174608950533014,0.0039391086151018,-0.0069159519253533,0.0673890585847589,-0.0073002715214702,0.0445209413625049,0.00604448782002,-0.0025472100273308,-0.0018106265755392,0.0093189766218003,-0.0143565303987315,0.009544711187183,0.0021213088600709,0.0133554726638375,0.0049604940860282,0.0102260011604009,-0.0066866453479091,0.0038962021388691,0.0037544110484495,0.013634186930245,0.0072708938964294,0.0009167757970499,-0.003367127255141,-0.004205433450348,-0.0078573993625919,0.0085073240399183,0.0,-0.0104613846339037,0.0075637618615561,0.0084731178339911,-0.0224483581359891,-0.0046818342830567,0.0191382036014644,0.0114409882864145,-0.0011121488023117,-0.0097080412803273,0.0326347088394559,-0.003839521531315,0.0241836764762472,0.0101704740009668,0.0145797148276245
2019-02-08,-0.0325989467878297,-0.0168828102378083,-6.802501578971517e-05,-0.0494489444869267,-0.0080091446346621,-0.0007714278215773,-0.0159632475758331,-0.0505602936778098,0.011494306945952,-0.020185721529532,-0.005633817718256,-0.0105508396124973,0.0092953026155417,-0.014832510424192,0.0025472100273308,-0.0099476090954563,-0.0172727643034164,-0.0366238369455834,-0.0100929005011974,-0.0051376265337064,-0.0172202480829153,-0.0118972380241718,-0.03292449509263,-0.0246390224730754,-0.0103760032308887,-0.0024119889293672,-0.0040397833309053,0.0052076764798709,-0.0040659354711959,-0.0030843030118491,-0.0135268801850235,0.0006831946774454,-0.0016148249901883,-0.009059988497546,-0.0159000306845607,-0.011275372573096,-0.0469393247213786,-0.0382546083742194,-0.0255485762529261,-0.0250659379480784,-0.0186359555427835,0.0085730921829435,-0.0148292034939487,-0.0019848037243776,0.00252991303186,-0.0224742593823768,0.008911479118042,-0.0241952284970516
