DATE,AUTO_INDEX NAME,AUTO_OPEN,AUTO_HIGH,AUTO_LOW,AUTO_CLOSE,AUTO_CLOSE_RETURNS,BANK_INDEX NAME,BANK_OPEN,BANK_HIGH,BANK_LOW,BANK_CLOSE,BANK_CLOSE_RETURNS,FMCG_INDEX NAME,FMCG_OPEN,FMCG_HIGH,FMCG_LOW,FMCG_CLOSE,FMCG_CLOSE_RETURNS,IT_INDEX NAME,IT_OPEN,IT_HIGH,IT_LOW,IT_CLOSE,IT_CLOSE_RETURNS,METAL_INDEX NAME,METAL_OPEN,METAL_HIGH,METAL_LOW,METAL_CLOSE,METAL_CLOSE_RETURNS,PHARMA_INDEX NAME,PHARMA_OPEN,PHARMA_HIGH,PHARMA_LOW,PHARMA_CLOSE,PHARMA_CLOSE_RETURNS
2020-11-13,NIFTY AUTO,8282.75,8347.6,8251.8,8308.9,0.002995250221151597,NIFTY BANK,28108.7,28520.55,27703.3,28465.7,0.006587446391036083,NIFTY FMCG,31270.2,31393.45,31151.0,31222.1,-0.0005795496005307929,NIFTY IT,21305.35,21462.0,21219.8,21436.85,0.003434566766137185,NIFTY METAL,2626.45,2684.45,2606.25,2681.0,0.016585874482650528,NIFTY PHARMA,11640.5,11744.75,11619.85,11726.45,0.010772912812013823
2020-11-14,NIFTY AUTO,8375.15,8376.6,8314.15,8344.75,0.0043053691385241104,NIFTY BANK,28685.7,28752.45,28431.85,28594.3,0.004507543559082036,NIFTY FMCG,31430.15,31451.75,31282.85,31336.1,0.003644610177090042,NIFTY IT,21604.4,21618.9,21532.85,21552.75,0.005392014850314977,NIFTY METAL,2708.15,2712.0,2679.7,2694.15,0.004892896471621104,NIFTY PHARMA,11795.25,11804.95,11754.15,11772.45,0.003915081876752181
2020-11-17,NIFTY AUTO,8389.3,8437.45,8339.35,8425.55,0.00963615740043575,NIFTY BANK,28792.25,29239.25,28722.9,29181.3,0.02032069590115936,NIFTY FMCG,31572.85,31572.85,31240.65,31291.45,-0.0014258902851879125,NIFTY IT,21704.05,21706.2,21361.45,21488.55,-0.0029831834824550997,NIFTY METAL,2723.15,2777.55,2718.8,2761.35,0.024636934853100194,NIFTY PHARMA,11816.6,11837.3,11633.05,11690.8,-0.006959848238422371
2020-11-18,NIFTY AUTO,8426.6,8716.25,8421.3,8686.6,0.03051285239529118,NIFTY BANK,29107.9,29784.75,29056.75,29749.85,0.019295996797478995,NIFTY FMCG,31229.5,31252.25,30886.2,30952.85,-0.010879818393423786,NIFTY IT,21519.15,21557.1,21153.85,21314.85,-0.008116222239894359,NIFTY METAL,2749.45,2776.8,2732.85,2772.5,0.0040297496638412745,NIFTY PHARMA,11688.5,11708.15,11523.25,11612.95,-0.006681352967216011
2020-11-19,NIFTY AUTO,8646.85,8807.6,8594.75,8628.3,-0.0067341099650227165,NIFTY BANK,29302.6,29627.2,28819.55,28903.05,-0.028876964080121546,NIFTY FMCG,30833.7,31353.8,30783.35,31085.2,0.004266742774376554,NIFTY IT,21285.75,21451.8,21070.25,21114.45,-0.009446372681371619,NIFTY METAL,2757.1,2828.2,2743.55,2752.65,-0.007185356199728836,NIFTY PHARMA,11581.55,11741.35,11539.55,11566.6,-0.003999220155342914
2020-11-20,NIFTY AUTO,8661.8,8712.15,8572.1,8684.75,0.00652111557978561,NIFTY BANK,28935.75,29406.7,28580.9,29236.0,0.011453700736145798,NIFTY FMCG,31234.8,31531.7,31116.05,31454.35,0.011805466695243306,NIFTY IT,21275.35,21500.65,21121.75,21409.25,0.013865431415006669,NIFTY METAL,2765.65,2809.9,2732.85,2774.75,0.007996569007295583,NIFTY PHARMA,11600.85,11670.1,11454.8,11526.75,-0.0034512134059389546
2020-11-23,NIFTY AUTO,8744.35,8767.8,8651.1,8738.6,0.006181379753586322,NIFTY BANK,29432.8,29492.3,28852.9,29024.2,-0.007270861860208362,NIFTY FMCG,31593.6,31610.2,31358.8,31568.1,0.003609828672852161,NIFTY IT,21551.85,22047.05,21432.65,22007.05,0.02753978494081014,NIFTY METAL,2792.9,2820.0,2779.5,2808.6,0.012125485501991017,NIFTY PHARMA,11569.7,11835.65,11525.4,11737.2,0.01809286392891657
2020-11-24,NIFTY AUTO,8776.65,8942.15,8767.65,8887.95,0.016946432988544157,NIFTY BANK,29265.6,29827.8,29206.75,29737.25,0.024270503942148233,NIFTY FMCG,31600.4,31878.1,31576.95,31832.2,0.008331239050497173,NIFTY IT,22099.6,22281.85,22016.95,22064.3,0.0025980611986131242,NIFTY METAL,2827.5,2846.75,2803.25,2839.15,0.01081857304860487,NIFTY PHARMA,11808.9,11912.35,11680.0,11880.8,0.012160366632287855
2020-11-25,NIFTY AUTO,8951.55,8961.1,8708.75,8738.45,-0.016963598356841764,NIFTY BANK,30021.9,30197.85,29132.3,29196.4,-0.018355054697631535,NIFTY FMCG,31926.35,32006.0,31350.35,31441.7,-0.012343318744536508,NIFTY IT,22087.9,22132.9,21675.9,21705.9,-0.016376804775681562,NIFTY METAL,2850.65,2873.65,2808.4,2816.55,-0.00799197987575483,NIFTY PHARMA,11977.75,12012.45,11600.75,11635.2,-0.020888665613685034
2020-11-26,NIFTY AUTO,8757.6,8823.7,8682.0,8767.75,0.0033473886233328044,NIFTY BANK,29370.4,29623.0,28923.1,29549.75,0.012029869576979052,NIFTY FMCG,31548.45,31765.5,31305.65,31701.3,0.008222652160064185,NIFTY IT,21717.4,21919.15,21544.05,21859.9,0.007069795180402248,NIFTY METAL,2829.0,2933.7,2804.3,2925.05,0.037798842830019906,NIFTY PHARMA,11665.15,11834.95,11604.65,11801.25,0.014170471943675912
2020-11-27,NIFTY AUTO,8829.05,8972.55,8808.35,8891.6,0.014026793809177469,NIFTY BANK,29622.0,29716.85,29368.7,29609.05,0.0020047742638847166,NIFTY FMCG,31786.4,31898.2,31431.5,31718.8,0.0005518755235061604,NIFTY IT,21879.15,21972.95,21701.3,21764.9,-0.004355327711313198,NIFTY METAL,2934.75,2963.75,2903.35,2925.75,0.00023928351792571227,NIFTY PHARMA,11840.4,11976.1,11792.35,11839.15,0.0032063782736657044
2020-12-02,NIFTY AUTO,9010.5,9103.9,8985.95,9093.7,0.022474855240245933,NIFTY BANK,29876.7,29886.25,29149.9,29463.15,-0.004939727881280658,NIFTY FMCG,31811.15,31918.8,31591.85,31820.25,0.0031933145430819133,NIFTY IT,22149.35,22371.55,21961.45,22319.0,0.025139753180848465,NIFTY METAL,2978.75,3061.55,2977.8,3050.2,0.041656304167207815,NIFTY PHARMA,12073.35,12137.65,11986.55,12088.6,0.020851023403005278
2020-12-03,NIFTY AUTO,9150.7,9256.9,9123.25,9245.3,0.016533448210694017,NIFTY BANK,29728.9,29813.0,29379.4,29448.75,-0.0004888655869795317,NIFTY FMCG,32022.25,32027.65,31754.05,31908.65,0.0027742533355324724,NIFTY IT,22458.75,22458.8,22147.3,22202.2,-0.005246950574706638,NIFTY METAL,3076.05,3132.0,3070.7,3126.1,0.02457905901095267,NIFTY PHARMA,12151.55,12232.1,12083.1,12206.95,0.00974260192752798
2020-12-04,NIFTY AUTO,9290.65,9408.75,9207.5,9302.2,0.0061356170377364185,NIFTY BANK,29573.4,30162.3,29473.5,30052.4,0.020291060305488585,NIFTY FMCG,32044.05,32404.85,32016.5,32356.75,0.01394552160550352,NIFTY IT,22222.25,22347.85,22130.3,22309.8,0.0048346607470474345,NIFTY METAL,3144.7,3193.55,3100.55,3161.35,0.011212930307368325,NIFTY PHARMA,12248.55,12393.55,12131.9,12353.6,0.011942056903626075
2020-12-07,NIFTY AUTO,9313.05,9339.9,9260.6,9311.1,0.0009563055103898472,NIFTY BANK,30062.6,30354.2,29950.6,30211.55,0.005281776915917622,NIFTY FMCG,32358.6,32907.45,32351.95,32866.9,0.015643417793043898,NIFTY IT,22333.3,22482.9,22271.0,22440.85,0.005856914910602276,NIFTY METAL,3168.25,3202.35,3142.95,3161.2,-4.744920958417573e-05,NIFTY PHARMA,12376.45,12636.9,12314.8,12555.95,0.016247138239440496
2020-12-08,NIFTY AUTO,9330.45,9456.65,9235.75,9297.85,-0.0014240461970339788,NIFTY BANK,30300.3,30363.8,30025.2,30261.9,0.0016651939531979107,NIFTY FMCG,32969.4,33086.0,32572.25,32849.85,-0.0005188935966116581,NIFTY IT,22484.35,22737.95,22387.35,22617.35,0.007834352138058345,NIFTY METAL,3173.35,3182.05,3083.1,3122.35,-0.012365778915714411,NIFTY PHARMA,12588.8,12621.6,12327.55,12407.3,-0.011909647745005013
2020-12-09,NIFTY AUTO,9331.7,9345.05,9283.15,9293.3,-0.0004894802194427007,NIFTY BANK,30335.05,30807.25,30326.7,30709.4,0.01467930110230932,NIFTY FMCG,33019.65,33182.35,32954.4,33125.5,0.008356199821941914,NIFTY IT,22799.95,22895.5,22720.5,22803.45,0.008194529439740021,NIFTY METAL,3146.9,3152.95,3101.85,3105.9,-0.005282394974928589,NIFTY PHARMA,12463.55,12568.95,12408.05,12443.9,0.0029455339349661177
2020-12-10,NIFTY AUTO,9286.55,9332.7,9173.25,9200.85,-0.009997839325678064,NIFTY BANK,30545.35,30610.0,30202.1,30510.35,-0.0065028263405513,NIFTY FMCG,33161.4,34122.5,33002.0,34054.8,0.02766761329120778,NIFTY IT,22693.95,22809.55,22606.6,22755.75,-0.0020939795882887603,NIFTY METAL,3099.9,3123.95,3056.7,3113.05,0.0022994245492827456,NIFTY PHARMA,12453.1,12551.4,12338.1,12440.6,-0.00026522534263044475
2020-12-11,NIFTY AUTO,9234.85,9274.55,9133.65,9188.95,-0.0012941958760818448,NIFTY BANK,30555.3,30811.8,30328.45,30604.85,0.0030925228196620616,NIFTY FMCG,34245.25,34427.7,33987.25,34364.85,0.009063247834589352,NIFTY IT,22754.5,22901.75,22541.1,22664.0,-0.0040400981862852665,NIFTY METAL,3127.45,3178.75,3126.75,3146.1,0.010560637519009099,NIFTY PHARMA,12460.0,12493.45,12277.5,12366.0,-0.006014546522808491
2020-12-14,NIFTY AUTO,9248.65,9251.3,9074.9,9093.1,-0.010485791061561108,NIFTY BANK,30735.15,30845.8,30624.25,30745.9,0.00459815889843331,NIFTY FMCG,34505.35,34596.05,34334.6,34411.65,0.0013609301788637756,NIFTY IT,22786.0,22792.45,22487.3,22746.7,0.0036423174022031566,NIFTY METAL,3178.05,3220.65,3173.5,3189.5,0.013700574173540992,NIFTY PHARMA,12399.75,12506.9,12395.55,12459.9,0.007564716508541152
2020-12-15,NIFTY AUTO,9078.25,9168.7,9052.05,9149.75,0.006210672355908758,NIFTY BANK,30805.4,30805.85,30345.75,30691.05,-0.0017855708843952343,NIFTY FMCG,34329.5,34360.8,33906.1,33967.9,-0.012979208827429152,NIFTY IT,22656.35,22779.7,22608.35,22715.1,-0.0013901783514586167,NIFTY METAL,3188.7,3219.55,3150.6,3214.15,0.007698772341582835,NIFTY PHARMA,12498.35,12556.35,12400.7,12432.6,-0.0021934326359632182
2020-12-16,NIFTY AUTO,9239.45,9290.95,9207.4,9239.1,0.009717921802454605,NIFTY BANK,30920.35,30932.25,30587.1,30698.4,0.00023945482603670372,NIFTY FMCG,34058.25,34352.75,34037.3,34195.85,0.006688330667093513,NIFTY IT,22830.4,22933.8,22701.55,22906.25,0.008379897507965063,NIFTY METAL,3248.45,3277.95,3236.45,3271.75,0.017762072911997214,NIFTY PHARMA,12492.9,12578.4,12437.85,12547.5,0.009199387537996782
2020-12-17,NIFTY AUTO,9265.7,9288.0,9146.4,9185.2,-0.005850985249670915,NIFTY BANK,30791.2,30945.2,30643.9,30847.05,0.004830585820941724,NIFTY FMCG,34221.4,34234.8,33955.35,34013.55,-0.005345317040243239,NIFTY IT,22913.15,22960.5,22835.4,22892.25,-0.0006113737539907979,NIFTY METAL,3272.15,3289.3,3213.6,3227.7,-0.01355520066761686,NIFTY PHARMA,12585.0,12731.45,12561.25,12602.4,0.0043658294626704106
2020-12-18,NIFTY AUTO,9180.25,9200.85,9091.8,9168.65,-0.0018034368250346281,NIFTY BANK,30841.85,30854.05,30374.5,30714.65,-0.0043013823249667465,NIFTY FMCG,34090.05,34173.5,33878.2,34102.7,0.0026175854044462998,NIFTY IT,23173.15,23416.5,23148.5,23256.55,0.015788387454789884,NIFTY METAL,3237.85,3244.9,3181.7,3216.6,-0.003444908206426043,NIFTY PHARMA,12632.6,12796.95,12559.4,12762.35,0.012612158228938837
2020-12-21,NIFTY AUTO,9128.35,9132.65,8560.2,8745.0,-0.04730794776697827,NIFTY BANK,30595.8,30607.5,29201.2,29456.45,-0.041826838069744625,NIFTY FMCG,34121.75,34121.75,32570.75,33151.1,-0.028300661455503914,NIFTY IT,23233.5,23506.7,22458.15,22844.6,-0.017872047227595344,NIFTY METAL,3188.85,3214.75,2981.15,3038.25,-0.057043209310637395,NIFTY PHARMA,12752.0,12869.7,11949.6,12278.15,-0.03867817033443456
2020-12-22,NIFTY AUTO,8754.4,8854.4,8540.95,8818.6,0.008381018790439563,NIFTY BANK,29607.5,29711.15,28976.75,29625.95,0.005737765054305749,NIFTY FMCG,33195.7,33544.55,32633.75,33329.05,0.0053534904780342864,NIFTY IT,22921.85,23680.9,22745.25,23611.6,0.0330233511361126,NIFTY METAL,3040.45,3107.7,2980.25,3079.65,0.013534262395973528,NIFTY PHARMA,12328.55,12592.45,12020.7,12550.95,0.02197510001993254
2020-12-23,NIFTY AUTO,8825.7,8955.75,8786.45,8935.95,0.013219339145567584,NIFTY BANK,29560.75,29941.4,29446.0,29883.3,0.008649129481749755,NIFTY FMCG,33392.5,34040.95,33284.75,33966.0,0.018930635219428494,NIFTY IT,23787.8,24228.8,23758.4,24167.75,0.023280983077758943,NIFTY METAL,3078.25,3143.3,3051.95,3134.1,0.017526097364688874,NIFTY PHARMA,12558.05,12781.55,12481.35,12753.25,0.015989781159175348
2020-12-24,NIFTY AUTO,8966.45,9052.7,8937.45,8978.05,0.004700243106740031,NIFTY BANK,30071.65,30545.85,30007.8,30402.2,0.017215178281318914,NIFTY FMCG,34191.2,34288.45,33769.35,34115.65,0.004396199005702921,NIFTY IT,24163.2,24163.2,23828.05,24009.25,-0.0065799270133127885,NIFTY METAL,3158.05,3223.9,3134.25,3144.3,0.0032492383326693727,NIFTY PHARMA,12815.9,12943.2,12694.55,12908.95,0.012134728167123755
2020-12-28,NIFTY AUTO,9035.85,9102.7,9029.35,9066.85,0.009842195504331451,NIFTY BANK,30558.85,30929.05,30538.15,30880.95,0.015624514717309457,NIFTY FMCG,34262.05,34369.4,34079.45,34181.1,0.0019166364442189344,NIFTY IT,24065.4,24192.05,24037.8,24100.3,0.003785115791224718,NIFTY METAL,3181.4,3232.5,3173.75,3224.85,0.02529514767602509,NIFTY PHARMA,12989.4,12995.2,12842.55,12874.35,-0.002683909411883945
2020-12-29,NIFTY AUTO,9109.95,9128.85,8997.3,9043.9,-0.0025344077174509587,NIFTY BANK,31006.9,31359.35,31002.6,31322.5,0.014197200205500287,NIFTY FMCG,34313.7,34377.4,33982.35,34181.95,2.4867234567280958e-05,NIFTY IT,24093.05,24424.2,24090.3,24274.05,0.007183589947224495,NIFTY METAL,3252.6,3255.2,3170.35,3189.85,-0.010912543790516286,NIFTY PHARMA,12932.3,13006.2,12802.85,12843.9,-0.00236796937804632
2020-12-30,NIFTY AUTO,9077.15,9189.95,9001.4,9164.8,0.01327956160388687,NIFTY BANK,31479.8,31510.25,31007.15,31303.05,-0.0006211522493732179,NIFTY FMCG,34323.95,34362.7,34039.2,34313.7,0.003846964368748332,NIFTY IT,24312.5,24394.75,24176.25,24330.05,0.0023043333702209372,NIFTY METAL,3204.9,3243.7,3163.7,3230.9,0.01278684244555567,NIFTY PHARMA,12898.6,12898.6,12753.85,12823.9,-0.0015583730625565028
2020-12-31,NIFTY AUTO,9174.45,9216.65,9155.6,9193.5,0.0031266537076790864,NIFTY BANK,31295.9,31409.5,31088.1,31264.05,-0.0012466617455831584,NIFTY FMCG,34255.1,34324.95,34109.5,34177.1,-0.0039888621864662376,NIFTY IT,24255.95,24295.2,24137.8,24251.35,-0.0032399259322951138,NIFTY METAL,3224.0,3284.5,3212.2,3254.65,0.007324006804213663,NIFTY PHARMA,12829.75,12986.45,12797.95,12915.9,0.007148493133097239
2021-01-01,NIFTY AUTO,9214.9,9300.4,9214.2,9272.5,0.008556317769849739,NIFTY BANK,31297.3,31384.35,31188.25,31225.85,-0.0012225977240569832,NIFTY FMCG,34236.7,34435.2,34212.2,34391.85,0.006263788555706429,NIFTY IT,24300.2,24500.7,24288.95,24456.1,0.008407387619231571,NIFTY METAL,3255.35,3270.45,3242.1,3258.85,0.0012896294103324204,NIFTY PHARMA,12933.1,13045.55,12875.55,13001.95,0.0066402356816931875
2021-01-04,NIFTY AUTO,9346.15,9434.35,9267.5,9417.95,0.015564412442862592,NIFTY BANK,31485.15,31489.6,30893.65,31212.45,-0.0004292237362556716,NIFTY FMCG,34535.25,34713.6,34385.5,34619.7,0.006603266494196882,NIFTY IT,24612.05,25158.85,24508.95,25110.05,0.026388490849767594,NIFTY METAL,3291.5,3442.0,3287.1,3424.6,0.049610304165018604,NIFTY PHARMA,13085.3,13186.55,13028.2,13149.8,0.011307203169976606
2021-01-05,NIFTY AUTO,9356.9,9431.0,9293.45,9416.05,-0.00020176277014410303,NIFTY BANK,31041.1,31767.65,30935.55,31722.25,0.016201273733903017,NIFTY FMCG,34473.5,34788.35,34420.15,34720.25,0.0029002060278034616,NIFTY IT,25057.65,25824.15,25029.85,25769.15,0.025909875624198078,NIFTY METAL,3400.25,3406.9,3351.1,3376.25,-0.014219050448045474,NIFTY PHARMA,13148.05,13247.05,13073.0,13166.35,0.0012577829341957904
2021-01-06,NIFTY AUTO,9424.5,9484.05,9279.05,9379.55,-0.00388389260064901,NIFTY BANK,31839.95,31982.3,31548.15,31797.9,0.00238192245349008,NIFTY FMCG,34748.1,34768.2,34091.45,34327.35,-0.011380677697292282,NIFTY IT,25841.3,26036.7,25240.5,25419.15,-0.013675213065629974,NIFTY METAL,3390.2,3455.1,3368.5,3419.8,0.012816443707667312,NIFTY PHARMA,13181.0,13205.65,12965.65,13118.1,-0.003671376361066608
2021-01-07,NIFTY AUTO,9453.65,9530.6,9406.05,9429.65,0.005327192914340248,NIFTY BANK,32129.8,32177.4,31911.5,31956.0,0.004959706750100656,NIFTY FMCG,34521.65,34543.0,33988.2,34032.35,-0.008630869686590709,NIFTY IT,25692.05,25702.3,25131.9,25251.2,-0.006629147620050718,NIFTY METAL,3457.65,3571.55,3455.3,3550.45,0.037492286184907776,NIFTY PHARMA,13168.45,13200.25,13010.35,13060.75,-0.004381406497558879
2021-01-08,NIFTY AUTO,9491.45,9767.1,9478.3,9741.25,0.032510465807615185,NIFTY BANK,32298.05,32298.05,32002.95,32084.2,0.0040037405021573404,NIFTY FMCG,34282.45,34346.2,33994.2,34276.75,0.007155738923982946,NIFTY IT,25558.3,26227.5,25523.75,26162.4,0.03544958615554253,NIFTY METAL,3577.5,3581.85,3498.6,3529.2,-0.006003139651450768,NIFTY PHARMA,13141.0,13298.15,13104.05,13271.55,0.016011096887664087
2021-01-11,NIFTY AUTO,9789.8,10028.75,9693.7,9995.6,0.025775549990008136,NIFTY BANK,32280.3,32288.45,31836.95,31998.9,-0.002662169913060068,NIFTY FMCG,34597.35,34919.6,34446.35,34681.25,0.011731913324918767,NIFTY IT,26703.2,27095.75,26528.0,27027.7,0.032539000527791406,NIFTY METAL,3532.7,3537.4,3451.85,3493.9,-0.01005262555579432,NIFTY PHARMA,13315.45,13423.8,13222.8,13412.35,0.010553277951016708
2021-01-12,NIFTY AUTO,9991.45,10259.1,9975.05,10119.85,0.012353845449441606,NIFTY BANK,31835.05,32397.95,31725.85,32339.0,0.01057240500249696,NIFTY FMCG,34754.7,34771.65,34401.65,34488.65,-0.005568910689610312,NIFTY IT,27008.0,27127.25,26805.0,26982.1,-0.0016885828436686604,NIFTY METAL,3485.5,3586.9,3473.25,3509.9,0.0045689562334175595,NIFTY PHARMA,13445.65,13476.8,13220.05,13244.7,-0.012578451885998019
2021-01-13,NIFTY AUTO,10166.15,10269.9,10120.25,10208.55,0.008726762846257658,NIFTY BANK,32546.6,32683.5,32148.25,32574.65,0.007260446305880206,NIFTY FMCG,34617.6,34945.3,34377.25,34617.6,0.0037319388524521863,NIFTY IT,27077.7,27103.9,26737.4,27004.3,0.0008224293989345883,NIFTY METAL,3539.35,3575.6,3460.25,3523.25,0.0037963120460475885,NIFTY PHARMA,13285.95,13304.75,12994.25,13122.55,-0.009265348024261441
2021-01-14,NIFTY AUTO,10237.3,10285.25,10148.95,10238.3,0.0029099857429014547,NIFTY BANK,32526.7,32718.95,32442.35,32519.75,-0.0016867814440853942,NIFTY FMCG,34669.1,34942.2,34616.0,34885.7,0.007714779865881542,NIFTY IT,26804.65,27176.5,26245.1,26965.55,-0.0014359871913200567,NIFTY METAL,3521.05,3533.95,3471.1,3487.4,-0.010227386188227062,NIFTY PHARMA,13140.4,13278.6,13020.3,13232.55,0.008347578931713633
2021-01-15,NIFTY AUTO,10241.7,10287.45,10092.05,10178.3,-0.00587758713302441,NIFTY BANK,32508.9,32544.8,32044.35,32246.8,-0.008428783560711296,NIFTY FMCG,34898.8,35000.35,34350.15,34630.05,-0.007355200872683912,NIFTY IT,26939.7,27037.65,26301.4,26362.8,-0.0226061998508617,NIFTY METAL,3501.1,3528.1,3420.4,3449.15,-0.011028649025334793,NIFTY PHARMA,13262.05,13268.55,12946.8,13014.25,-0.016634792348611965
2021-01-18,NIFTY AUTO,10162.9,10173.8,9863.9,9961.1,-0.021570495805885794,NIFTY BANK,32275.15,32441.5,31650.9,31811.75,-0.013583095118148224,NIFTY FMCG,34735.7,34810.4,34248.2,34502.85,-0.0036798729270577837,NIFTY IT,26395.6,26423.6,25830.4,25916.25,-0.01708374044942027,NIFTY METAL,3449.9,3453.8,3283.55,3308.5,-0.04163290940594439,NIFTY PHARMA,13000.8,13013.45,12592.8,12653.5,-0.028111054223114135
2021-01-19,NIFTY AUTO,10033.35,10166.2,10008.75,10136.8,0.01748485923722914,NIFTY BANK,32082.9,32464.95,31863.95,32424.85,0.01908938573734353,NIFTY FMCG,34648.25,34808.1,34454.85,34659.85,0.0045400272017018465,NIFTY IT,26080.1,26254.05,25987.3,26043.5,0.004898031818915392,NIFTY METAL,3342.15,3416.95,3309.95,3405.2,0.028808760557787853,NIFTY PHARMA,12714.95,12914.5,12699.2,12866.05,0.016658202446360494
2021-01-20,NIFTY AUTO,10140.8,10387.8,10118.45,10369.25,0.022672329111795255,NIFTY BANK,32388.95,32607.45,32322.9,32543.7,0.0036586974029068128,NIFTY FMCG,34667.0,34796.85,34555.55,34605.35,-0.0015736621347239228,NIFTY IT,26147.2,26758.1,26142.95,26619.7,0.021883326270956027,NIFTY METAL,3420.85,3456.7,3399.1,3437.0,0.009295322839931952,NIFTY PHARMA,12919.0,12992.9,12862.4,12881.2,0.0011768248452521573
2021-01-21,NIFTY AUTO,10432.55,10596.9,10282.25,10367.75,-0.00014466894947352105,NIFTY BANK,32732.8,32842.3,31985.55,32186.9,-0.011024264061060761,NIFTY FMCG,34822.75,34974.05,34376.4,34494.4,-0.003211302366428029,NIFTY IT,26808.5,26872.95,26321.8,26450.15,-0.006389713815715614,NIFTY METAL,3448.95,3462.7,3338.3,3362.15,-0.02201834757672886,NIFTY PHARMA,12967.1,12967.1,12655.55,12697.15,-0.014391325206071523
2021-01-22,NIFTY AUTO,10414.4,10780.8,10398.2,10515.85,0.014183616122321028,NIFTY BANK,32088.0,32131.4,31119.9,31167.25,-0.03219167344459568,NIFTY FMCG,34537.3,34732.7,34318.0,34430.3,-0.0018600013777370502,NIFTY IT,26316.55,26667.55,26292.8,26489.75,0.0014960363501180618,NIFTY METAL,3372.05,3382.75,3212.2,3231.45,-0.03964969738055913,NIFTY PHARMA,12670.0,12700.5,12468.75,12542.1,-0.012286573533101008
2021-01-25,NIFTY AUTO,10649.8,10692.15,10337.4,10433.5,-0.007861859595901776,NIFTY BANK,31507.15,31697.55,31013.65,31198.4,0.0009989474202665284,NIFTY FMCG,34613.4,34647.5,33958.4,34178.6,-0.007337273420804234,NIFTY IT,26607.65,26685.8,25911.8,26023.3,-0.017765575154336185,NIFTY METAL,3276.0,3304.0,3165.15,3236.35,0.0015151986571824753,NIFTY PHARMA,12604.6,12867.85,12390.55,12756.75,0.01696955798111604
2021-01-27,NIFTY AUTO,10410.25,10457.9,10161.3,10210.25,-0.021629665516263438,NIFTY BANK,31236.25,31287.05,30165.65,30284.55,-0.02972912996767894,NIFTY FMCG,34316.45,34394.65,34096.2,34281.4,0.00300321581260211,NIFTY IT,26073.1,26236.55,25628.7,25865.3,-0.006089988487818157,NIFTY METAL,3230.9,3230.9,3146.5,3154.8,-0.02552104902589256,NIFTY PHARMA,12764.5,12764.5,12403.8,12495.9,-0.02065995277568368
2021-01-28,NIFTY AUTO,10065.95,10312.15,10056.95,10105.6,-0.010302392035907722,NIFTY BANK,29812.3,30464.4,29687.7,30358.3,0.002432274748251576,NIFTY FMCG,34033.35,34146.65,33543.2,33625.85,-0.01930781662275825,NIFTY IT,25639.9,25807.65,25239.7,25301.25,-0.022048500446088696,NIFTY METAL,3105.85,3155.1,3104.2,3138.1,-0.00530758130712885,NIFTY PHARMA,12331.75,12513.4,12213.6,12395.95,-0.008030784146335655
2021-01-29,NIFTY AUTO,10221.85,10308.9,9776.9,9813.15,-0.029366402686294812,NIFTY BANK,30700.65,31111.95,30254.55,30565.5,0.006801965697205874,NIFTY FMCG,33832.2,33864.45,32972.25,33121.05,-0.0151260844998248,NIFTY IT,25516.8,25539.85,24559.65,24645.75,-0.02624932979697877,NIFTY METAL,3175.6,3183.6,3062.7,3077.45,-0.01951618924377788,NIFTY PHARMA,12467.85,12482.55,12101.45,12170.25,-0.018375357252535737
2021-02-01,NIFTY AUTO,9919.1,10262.1,9726.55,10227.95,0.04140084592289558,NIFTY BANK,30976.35,33305.3,30906.45,33089.05,0.07933049001449566,NIFTY FMCG,33304.15,33867.15,32996.3,33689.65,0.017021636611995565,NIFTY IT,24709.25,25139.15,24308.9,24922.7,0.011174562929012888,NIFTY METAL,3096.25,3245.7,3071.95,3227.25,0.04752904941388952,NIFTY PHARMA,12212.2,12218.75,11934.25,12103.55,-0.0054956511031404994
2021-02-02,NIFTY AUTO,10427.05,10689.95,10383.55,10638.6,0.0393647274331289,NIFTY BANK,33589.05,34652.5,33583.15,34267.9,0.03500664398169004,NIFTY FMCG,34047.45,34148.6,33634.85,33730.85,0.0012221803495509986,NIFTY IT,25277.45,25574.75,25107.2,25447.8,0.020850260492532722,NIFTY METAL,3264.2,3301.25,3226.05,3289.1,0.018983589718265033,NIFTY PHARMA,12228.3,12416.3,12125.35,12361.55,0.021092050695319907
2021-02-03,NIFTY AUTO,10754.0,10860.05,10626.45,10749.15,0.010337785371190183,NIFTY BANK,34555.6,34908.05,34011.9,34758.45,0.014213651995346898,NIFTY FMCG,33954.95,34009.75,33630.6,33682.35,-0.0014388875878271954,NIFTY IT,25590.05,25949.7,25341.4,25680.9,0.009118229684435491,NIFTY METAL,3288.65,3388.95,3278.9,3344.4,0.016673334170819155,NIFTY PHARMA,12468.05,12899.8,12445.6,12706.65,0.027534629771804167
2021-02-04,NIFTY AUTO,10763.6,10988.35,10732.2,10867.1,0.01091319453003641,NIFTY BANK,34548.9,35413.15,34238.9,35344.8,0.016728573179428698,NIFTY FMCG,33784.95,34569.95,33740.2,34507.65,0.024207077300458738,NIFTY IT,25749.7,25862.5,25505.25,25570.05,-0.004325780218923074,NIFTY METAL,3356.0,3426.6,3337.7,3409.55,0.01929301248415391,NIFTY PHARMA,12772.25,12866.55,12661.9,12739.05,0.0025466006052079493
